cob,xij1971,xij1981,xij1991,xij2001,xij2011,label,w1971q,w1981q,w1991q,w2001q,w2011q
Pakistan,0.09484982052857148,0.12004965464414699,0.10977440240159508,0.1377282539002141,0.23983782849436686,02BDFF,0.18201059876039713,0.21006354218453552,0.24374397921007238,0.26759401890675644,0.30545516718567645
Pakistan,0.032544171027788074,0.0831174609864365,0.20610704124381118,0.19283388926605943,0.26862540920966704,02BDFG,0.3550850818683511,0.37379731627123414,0.3579989694647938,0.38268345002368975,0.4136805642019459
Pakistan,0.031324724624350875,0.07721133547540493,0.06944911172345812,0.06276075722068258,0.13416832048675814,02BDFH,0.09636954753490089,0.08688374261620645,0.13161726818558594,0.1589634142981686,0.23350895343816805
Pakistan,0.06987676694040229,0.11490620344146883,0.07392969957658445,0.10488020903754439,0.09413261869215073,02BDFJ,0.16342721019008127,0.16719577838989413,0.1251364178980282,0.09946559517677375,0.06762294616181234
Pakistan,0.03590231288112668,0.0647682766034644,0.08065058135627394,0.13505317876812337,0.15037520784328304,02BDFK,0.03256142030331634,0.05295248520779648,0.05302028959532824,0.058276630822447405,0.09570634590795853
Pakistan,0.11304490965302767,0.3171968342399631,0.37636937966261175,0.44075490509396337,0.4191212881041847,02BDFL,0.4190334092267023,0.5327359878504891,0.6642471492259785,0.7314878004119377,0.611574605939671
Pakistan,0.057194482667803075,0.1549636573320069,0.3091605618657168,0.40276178242105615,0.3491679200949593,02BDFM,0.40044901710912223,0.5973041711989451,0.692890907287036,0.6721525519646779,0.5952640851292498
Pakistan,0.1154582952581777,0.3680713051766791,0.7706611107377288,0.766518157292638,0.6336054490903431,02BDFN,0.36833203661763736,0.5041123862255719,0.5322298285535061,0.5300947327809628,0.47941797628368876
Pakistan,0.5412187991237823,0.5378855484780701,0.5040661334767121,0.5187343493391737,0.5116491330380458,02BDFP,0.31307068058185683,0.3649275427668369,0.44021775656966194,0.45727535159804555,0.4543605900797272
Pakistan,0.7043844482065154,0.830385217068328,0.7706611107377288,0.865231712105752,0.6163682659211263,02BDFQ,0.4138930458494802,0.5693485381056207,0.6569661939646482,0.6874907415314689,0.6179815102544441
Pakistan,0.24925217394291777,0.25166919127374854,0.284517328673522,0.2220363378089316,0.2803251575481648,02BDFR,0.23938864571670604,0.26629036016239327,0.2861175386210671,0.29284912469149044,0.2948743523027798
Pakistan,0.7990964107743131,0.7775237718249425,0.8065058135627394,0.8914395498283049,0.8471567886522553,02BDFS,0.2545971170910659,0.31933816364576867,0.34378328618532933,0.3609378522626272,0.36364340814061924
Pakistan,0.02306969150161595,0.06803542269471158,0.18370410197817955,0.2272989112492917,0.24162001850013587,02BDFT,0.15774131628702856,0.30830133418184735,0.3373882653404126,0.33716666157590897,0.2777609258524536
Pakistan,0.04133324359852732,0.12881676221099295,0.15906086878598472,0.19282299063612024,0.1458851712987267,02BDFU,0.1200133366684758,0.12934110380322192,0.17832739655442797,0.16086345690770687,0.18093263723497394
Pakistan,0.1467396549423934,0.27555355063664977,0.3606873221766696,0.31286373633388964,0.34079249402352946,02BDFW,0.2819407624576145,0.3803289237461859,0.43749739965883516,0.46832883216845866,0.4315532310563278
Pakistan,0.13024584857099253,0.05900865857786275,0.04032529067813697,0.04203872390885649,0.02811719780058474,02BDFX,0.07967394236080598,0.07101048603874585,0.06272822994376862,0.07102153676715073,0.052324141786903866
Pakistan,0.0338754969647859,0.049699534709052,0.07168940565002128,0.06936864616292009,0.039551000808250726,02BEFA,0.04848926620154237,0.04755076469450911,0.03724488652911262,0.05578222886875884,0.057282777611041155
Pakistan,0.017108292610347756,0.05419092908629562,0.10081322669534243,0.06072995925380561,0.07993840918265033,02BEFB,0.07008147893142325,0.09878856424101194,0.08811822777815116,0.11464383601133847,0.09933678141238399
Pakistan,0.0719366998854647,0.09221225686338437,0.058247642090642295,0.07339016321195413,0.0677286076420022,02BEFC,0.05426947508875186,0.06994926679632096,0.08139734599846166,0.09437663570082597,0.07669268066246812
Pakistan,0.07467681179515565,0.083688847641289,0.06496852387033178,0.053157136775104655,0.046799864524646614,02BEFD,0.06914352551774983,0.04866704202465709,0.06347499458595635,0.0674488488455052,0.05390599362136815
Pakistan,0,0.008324877050157848,0.015682057485942154,0.025520077052143455,0.0297042401343906,02BEFE,0.01576058953408444,0.01950369913728154,0.01881846898313059,0.026728978544112065,0.040240137669496245
Pakistan,0.014191430592056626,0.023021714746370558,0.01792235141250532,0.016790107953527575,0.03642993448023832,02BEFF,0.005135796779958017,0.015183554018071444,0.012321616596097408,0.01739434321221347,0.025144028284088578
Pakistan,0.015262709574690775,0.03899695454462309,0.0963326388422161,0.12408385998263693,0.08817593049904353,02BEFG,0.09925966438072696,0.08689006285803974,0.06636870757443376,0.07577107342603295,0.0728270983259717
Pakistan,0.1343043971866779,0.06275508611313976,0.04032529067813697,0.046392827406662326,0.044274755792765755,02BEFH,0.05973402666210981,0.05890497993982106,0.05728751612211522,0.06861396634101295,0.054890949509461655
Pakistan,0.06009516363047738,0.04801553159934542,0.05600734816407913,0.09193635253214948,0.05644514223913728,02BEFJ,0.07162300597502053,0.06677763571369641,0.06683543547580109,0.06966718392518723,0.06105045535597611
Pakistan,0.010271593559916034,0.02204223098598504,0.00896117570625266,0.009268609372283486,0.020583816433786553,02BEFK,0.014776392632893865,0.018135940964144243,0.015121984004301363,0.026599841008519833,0.0372627449069556
Pakistan,0.006340630835116382,0.01136921257344817,0.04704617245782647,0.053005435083554556,0.044172877165809914,02BEFL,0.039187695875623325,0.05796755333864286,0.0705692586867397,0.07798966044839907,0.09646501455222885
Pakistan,0.0746425088947648,0.07911694659193849,0.0963326388422161,0.0902283004023708,0.08878018955832072,02BEFM,0.060050145162277406,0.06507261196247605,0.06208814596475058,0.06846760842103163,0.06102389395100283
Pakistan,0.028354154063032593,0.06494609772482617,0.04256558460470014,0.08429817360462506,0.09242947746756693,02BEFN,0.05778507507030867,0.058735115430931045,0.07264953161854834,0.07718083141141092,0.07974036838699439
Pakistan,0.06320234637118893,0.0619136767587036,0.10081322669534243,0.15665892707582268,0.17663948330470816,02BEFP,0.0226856007404636,0.06037537671097913,0.07303358200595919,0.0819669695304433,0.07877337834198123
Pakistan,0.07485258598003344,0.06764589054120435,0.02240293926563165,0.07000821793310347,0.04501441244844561,02BEFQ,0.06531047985684085,0.04629104455604896,0.04704617245782647,0.04620163668873984,0.03565469107716354
Pakistan,0.021420559969380748,0.05348754663091206,0.029123821045321147,0.047744136208559745,0.04357644818777392,02BEFR,0.03974614123284112,0.0473813471281938,0.03285764425625975,0.053845155340028414,0.038885056783167046
Pakistan,0.009425783578930683,0.011257377894003537,0.04032529067813697,0.04349699636634096,0.061270132420262864,02BEFS,0.027696071236656437,0.03544199245698521,0.05003323102657735,0.07179697268056874,0.07222068780018583
Pakistan,0.03440379918581482,0.0163985559257235,0.02240293926563165,0.04193057710434661,0.05082704792038867,02BEFT,0.01281664297146733,0.023224527354704698,0.028227703474695883,0.03396258617554994,0.03663978937789911
Pakistan,0.010510340753704018,0.024798616134325067,0.00448058785312633,0.022158601924061692,0.03208975709280481,02BEFU,0.0199942899359795,0.02999054906036609,0.029571879830633783,0.038766409180050684,0.036848510696918094
Pakistan,0.0589149085133693,0.04389572252780377,0.0448058785312633,0.030750815772394524,0.03054338411907785,02BEFW,0.050679903147166944,0.04364116127274179,0.0582476420906423,0.06139519667256465,0.04482781356805397
Pakistan,0.2703162450975585,0.31368967365572437,0.1792235141250532,0.22469283994967332,0.14995667440469254,02BFFA,0.1252027852705127,0.1046928337027645,0.11073452837012214,0.14565105442269266,0.21323816697734552
Pakistan,0.08139961345673455,0.08433456521437731,0.09185205098908977,0.07699088214432691,0.13911093657136647,02BFFB,0.10037583485026369,0.10175193535870475,0.10663799090440666,0.13016124838435483,0.1954450295438183
Pakistan,0.11145966161290695,0.10594992324311804,0.12993704774066356,0.1566880058697426,0.20824730816320344,02BFFC,0.23256930276304097,0.2685316385123637,0.25651365459148234,0.2626060276982461,0.2898380678418053
Pakistan,0.25283679475044984,0.1305019880668522,0.11649528418128459,0.09629652445966634,0.04162151919384582,02BFFD,0.16553852157215174,0.1727911325842362,0.1318572996777177,0.14935195428048192,0.11992545390113443
Pakistan,0.29238189184781704,0.28540440493902236,0.2262696865828797,0.14446301393154745,0.11041307935867906,02BFFE,0.24970786610042683,0.2910897042303197,0.24363196451374422,0.2472039881648172,0.2761760443711651
Pakistan,0.09018705269189355,0.1156822209465115,0.15233998700629522,0.25923851386196756,0.3110192310320746,02BFFF,0.113065471749353,0.1546844581239055,0.1648216245971471,0.23560277611325842,0.2775662748117033
Pakistan,0.15227215722453052,0.27237088843349627,0.1926652776844322,0.27715374275259663,0.2388056540643192,02BFFG,0.17301363720318888,0.17312584246931573,0.23119833322131864,0.2530420087268978,0.3349719292951713
Pakistan,0.2501100899761205,0.15115680828666733,0.12545645988753723,0.1407558923620748,0.0740075884224006,02BFFH,0.2437747634945518,0.17614488249772592,0.12489638640589645,0.11362879215072706,0.05271714667176296
Pakistan,0.028324704717320494,0.0458370798051043,0.07168940565002128,0.10508249350915334,0.20826022077360618,02BFFJ,0.10205215414377877,0.13712799076900228,0.13721800300199385,0.2227063831397431,0.2553415124153039
Pakistan,0.04537340728652763,0.14202510884223862,0.16354145663911104,0.28067470039423636,0.31294025686440285,02BFFK,0.17059238301230295,0.18549249908769944,0.22178909872975336,0.3178445556830759,0.3600120260166264
Pakistan,0.010944182189420545,0.05560553789596179,0.049286466384389625,0.04533118178707326,0.12366975387990392,02BFFL,0.04678301145018324,0.059009110912787835,0.07616999350314761,0.08490807599010684,0.1442669545130945
Pakistan,0.11652378439392301,0.13157827665877,0.1478593991531689,0.18969421050301738,0.2528119026849991,02BFFM,0.16848198090184435,0.1398717087081429,0.11817550462620696,0.13729007209544836,0.19343877666415785
Pakistan,0.054289745045784085,0.05450893045288332,0.07392969957658445,0.19774527007466572,0.2632938564016184,02BFFN,0.06456030888470154,0.07986920440864556,0.08214411064064939,0.11733077709195852,0.1640025351212709
Pakistan,0.037529102727983606,0.05891609626433769,0.06496852387033178,0.10984776109403509,0.16977100779746848,02BFFP,0.13102604703398313,0.1490943372612942,0.1661017925551832,0.29699573381457356,0.3167016910710704
Pakistan,0.013867487081253418,0.04511391283521527,0.07392969957658445,0.097910924992607,0.2304784611882491,02BFFQ,0.09904011809055688,0.10333775864899694,0.09185205098908976,0.15131755348090167,0.2399850997339475
Pakistan,0.13015402175919788,0.13442914123089703,0.0963326388422161,0.11498316842936786,0.05438693502808996,02BFFR,0.1419278875962695,0.11894062957862914,0.11009444439110411,0.11096482215669703,0.07560571973655691
Pakistan,0.06937527030263446,0.030960607895617567,0.08513116920940028,0.15118004182812678,0.4430659764867265,02BFFS,0.07404052895233569,0.09449235819279127,0.0857712531884183,0.09871801183362378,0.14937505870218523
Pakistan,0.25806675370663706,0.23423619676689517,0.1478593991531689,0.1300424032310229,0.053148144722776194,02BFFT,0.2518576945077959,0.1986858336862739,0.15271336932738908,0.14601489150925925,0.10765969288086022
Pakistan,0.3340414837619224,0.20541220392625925,0.13889822344691624,0.11319307248285117,0.061711987742339866,02BFFU,0.1914015128102972,0.190191581476071,0.14981965633891167,0.15941392652959802,0.16644817949605703
Pakistan,0.052199142614890594,0.1601132662763221,0.1344176355937899,0.1683042833438903,0.11605599547361604,02BFFW,0.08028369742463655,0.07604929297521938,0.08609129517792732,0.08628515403337386,0.09421998776091066
Pakistan,0.027092584270761336,0.14321284505873827,0.12769675381410042,0.17411341850407192,0.3647051751691426,02BGFA,0.042819396961739274,0.07248299354122961,0.12280883979250806,0.193268198834185,0.34924765921120843
Pakistan,0.04181658710683464,0.05874788673646919,0.14337881130004257,0.25701393742149997,0.4727034127998163,02BGFB,0.03207119685792145,0.14483434417532756,0.3033357976566526,0.47329364877098623,0.6502090295290498
Pakistan,0.04083112992283763,0.1430236782093155,0.10305352062190559,0.16294362722723635,0.16479115242132986,02BGFC,0.01197745048252199,0.05757574507952351,0.1024934471402648,0.12465069471979737,0.2010293984453229
Pakistan,0.027180320563385565,0.039927036872095666,0.04256558460470014,0.15848964445636962,0.5161404318394448,02BGFD,0.08173280295928007,0.12030422700796864,0.16610179255518323,0.25796969789152824,0.508431627338264
Pakistan,0.05118180943703837,0.07231898297649282,0.058247642090642295,0.08594127227906707,0.12626135881071532,02BGFE,0.14890787823071555,0.21224135898906382,0.23926339135694605,0.24329781967317876,0.2674802856449867
Pakistan,0.00760828548778417,0.08362549112561271,0.2262696865828797,0.5003534423372609,0.6905781143860213,02BGFF,0.03755677156361459,0.0967308006629452,0.2249255102269418,0.33084050051323166,0.4211110052666105
Pakistan,0.37915995366337213,0.5525605423083535,0.9431637430830925,1.217640565039791,1.8172578649315232,02BGFG,0.2626112794854495,0.4207700583839021,0.6134671535572134,0.8363237145072226,1.1475847242514694
Pakistan,0.06801897866777827,0.19120263550271238,0.5712749512736071,0.89468320823451,0.9928616786811232,02BGFH,0.07953133292928688,0.18678461177979588,0.3342518538432243,0.4787985439556899,0.6397805331606609
Pakistan,0.004893999515513622,0.03410526791602181,0.0963326388422161,0.08607913976805813,0.19098982254463182,02BGFJ,0.017904238102482102,0.09832025391074603,0.0968927123238569,0.1424740008526645,0.24824592242323046
Pakistan,0.003690464876896319,0.07841641176112056,0.11425499025472141,0.1775358716434241,0.31324663484939813,02BGFK,0.026343215045949588,0.09119087053422315,0.13665792952035308,0.22645179501924095,0.34652881715215295
Pakistan,0.0638130107551028,0.11799616693943106,0.17026233841880056,0.31140713975418816,0.5932039700861609,02BGFL,0.07329820174286708,0.0895785728604282,0.13441763559378989,0.21768317550116015,0.47055516597172875
Pakistan,2.773339433116713e-6,0.02862808061380981,0.04256558460470014,0.055303086035925673,0.15024072725305132,02BGFM,0.014068850720179374,0.06198371648748302,0.07766352278752306,0.08868423323677678,0.1918756220670673
Pakistan,0.6620195957652677,1.174834207088336,1.6197325089051684,2.1586170142636876,2.36728324750737,02BGFN,0.42058110140985633,0.6605969837838443,0.7799956687650753,0.8605891657828972,1.116729377311719
Pakistan,0.14385334148497125,0.263563994222306,0.44357819745950666,0.5420118586013696,1.1450235721249955,02BGFP,0.1336194271890529,0.15613649997372941,0.2413116600898038,0.36613956593411784,0.6518959105303526
Pakistan,0.0035086335657118868,0.03335124648177034,0.07616999350314761,0.05678056261038861,0.10447591079528562,02BGFQ,0.028359291082518123,0.07143270729980512,0.09147866866799591,0.11487761223745521,0.14362229764064377
Pakistan,0.05394567098638717,0.2277143374284538,0.4771826063579542,0.6197823031356638,0.8896535445595634,02BGFR,0.17475722343549524,0.28584991693492773,0.4674746660095137,0.6803398550458584,0.9422869169772785
Pakistan,0.03581670397196613,0.08443005415918135,0.12321616596097408,0.17820720485731859,0.195405225591976,02BGFS,0.026719131378340782,0.07763996165611392,0.13089717370919063,0.18952239132232154,0.24783737830205985
Pakistan,0.2766102390333943,0.2763972635500921,0.3674082039563591,0.6685072446006586,0.9915638506349016,02BGFT,0.11584081362066334,0.22416248713822967,0.36740820395635904,0.5039074882485757,0.8876640931184717
Pakistan,0.0417724731635195,0.06188690588324321,0.1657817505656742,0.19633968274946836,0.20417040244093032,02BGFU,0.2900691060460425,0.5353251678689975,0.5048128981188998,0.4453334327949412,0.4321551624523284
