"Estimate","Std..Error","t.value","Pr...t..","source","coeff"
0.475779280514873,0.0130434310145161,36.4765436322219,4.30852406723847e-258,"5census_allScot_Poor","xij1991"
0.33464746438563,0.0194651063325891,17.1921724273015,2.22447229401143e-64,"5census_allScot_Poor","w1991q"
0.00206771002808393,0.0011880734417641,1.74038906636421,0.0818531688718238,"5census_allScot_Poor","migshareMinusOwn1991"
-0.000875460083314772,0.000375217657671053,-2.33320598169256,0.0196773782860699,"5census_allScot_Poor","ea1991"
0.00357931177428692,0.000349612945928182,10.2379268730574,2.34788078157351e-24,"5census_allScot_Poor","popPerAcre1991"
0.528668771340514,0.0247651879360488,21.3472545698299,6.6686292718563e-93,"5census_allScot_Rich","xij1991"
0.11475579550591,0.033969734822414,3.37817754850978,0.000741040951900206,"5census_allScot_Rich","w1991q"
0.0113439941133198,0.00094326339424348,12.0263270922519,2.05708022834059e-32,"5census_allScot_Rich","migshareMinusOwn1991"
0.00220543283013329,0.000304236264464066,7.24907937591962,5.59203307915807e-13,"5census_allScot_Rich","ea1991"
0.00430834811327041,0.00029294216620391,14.7071627451252,5.40681392378403e-47,"5census_allScot_Rich","popPerAcre1991"
0.500405699134038,0.0213090573240641,23.4832396160921,1.04159319667606e-107,"5census_urban_allScot_Poor","xij1991"
0.349923888815418,0.0315564242863747,11.0888320438291,9.26297829605432e-28,"5census_urban_allScot_Poor","w1991q"
0.000774805401803693,0.00218645686558127,0.354365738469627,0.723102772430382,"5census_urban_allScot_Poor","migshareMinusOwn1991"
-0.000985888090020024,0.000658380346536221,-1.49744459294212,0.134437974675805,"5census_urban_allScot_Poor","ea1991"
0.00184750530849502,0.000759072293141766,2.43389901750765,0.0150255944461511,"5census_urban_allScot_Poor","popPerAcre1991"
0.539226838560955,0.0457211605882961,11.7938134470495,4.0759531898812e-30,"5census_urban_allScot_Rich","xij1991"
0.0920001661143135,0.0611816916747922,1.50372053462227,0.132975192246879,"5census_urban_allScot_Rich","w1991q"
0.0152081356729081,0.00160127133549293,9.49753819718907,1.58538454017647e-20,"5census_urban_allScot_Rich","migshareMinusOwn1991"
0.00283734972625616,0.000513590855660923,5.52453318625556,4.23215775984032e-08,"5census_urban_allScot_Rich","ea1991"
0.00457559152062372,0.000603032326514804,7.58763887015498,7.55642024642801e-14,"5census_urban_allScot_Rich","popPerAcre1991"
0.438322441656488,0.0372281156483066,11.7739626092632,1.67908684625163e-29,"Glasgow_5census_urbanPoor","xij1991"
0.300519362829883,0.056009256654168,5.36553028520723,1.07406643435105e-07,"Glasgow_5census_urbanPoor","w1991q"
0.00613329546707237,0.0126666103505849,0.484209689673541,0.628377299795031,"Glasgow_5census_urbanPoor","migshareMinusOwn1991"
-0.012606741007613,0.00333876729180224,-3.77586693105765,0.000171959843737518,"Glasgow_5census_urbanPoor","ea1991"
-0.00561924978151861,0.00442082905282781,-1.27108506444605,0.204089341845334,"Glasgow_5census_urbanPoor","popPerAcre1991"
0.493061218090392,0.0509515434400918,9.67706147449934,6.41713642098981e-20,"Glasgow_5census_urbanRich","xij1991"
0.0358156672836083,0.0712111906273692,0.502949985361472,0.61529469405021,"Glasgow_5census_urbanRich","w1991q"
0.0499569619876817,0.00639894755442101,7.80705913946218,5.90877760449523e-14,"Glasgow_5census_urbanRich","migshareMinusOwn1991"
-0.00171712914286184,0.00212999546758776,-0.806165632270806,0.420658282144923,"Glasgow_5census_urbanRich","ea1991"
0.00882632866637493,0.00288074822633585,3.06390144952082,0.00234265703774134,"Glasgow_5census_urbanRich","popPerAcre1991"
0.431994647260915,0.0575668121518296,7.50423084261728,4.46957616781925e-13,"Edinburgh_5census_urbanPoor","xij1991"
0.332631795446859,0.0903229249044634,3.68269512749605,0.00026441011373789,"Edinburgh_5census_urbanPoor","w1991q"
-0.111430739056116,0.0244027230612245,-4.56632396214738,6.72533221081587e-06,"Edinburgh_5census_urbanPoor","migshareMinusOwn1991"
-0.0713240811319434,0.0146024131585518,-4.8844037185849,1.53443348420488e-06,"Edinburgh_5census_urbanPoor","ea1991"
0.0272403038062293,0.00724508362688992,3.75983290311897,0.000196932146105162,"Edinburgh_5census_urbanPoor","popPerAcre1991"
0.516285491630302,0.0854853408834894,6.03946227849712,8.23560437030973e-09,"Edinburgh_5census_urbanRich","xij1991"
-0.0302769465918072,0.111159012487098,-0.272375095049728,0.785635750755325,"Edinburgh_5census_urbanRich","w1991q"
0.0859313258159464,0.0236277367272653,3.63688349873925,0.00035721285394904,"Edinburgh_5census_urbanRich","migshareMinusOwn1991"
-0.00363003677796625,0.0130310355553469,-0.278568557544668,0.780885398332904,"Edinburgh_5census_urbanRich","ea1991"
0.0476848294296993,0.00688461775260177,6.92628569126858,6.8290010034897e-11,"Edinburgh_5census_urbanRich","popPerAcre1991"
0.303194452391494,0.0890035119668071,3.40654481706932,0.00101166693427704,"Aberdeen_5census_urbanPoor","xij1991"
0.290145472766947,0.108349384016307,2.67786914896793,0.00891033062842268,"Aberdeen_5census_urbanPoor","w1991q"
0.936827619588543,0.281741166941564,3.32513572566713,0.00131168476664468,"Aberdeen_5census_urbanPoor","migshareMinusOwn1991"
-0.62526848406837,0.171040192311378,-3.65568160102434,0.000445962471947446,"Aberdeen_5census_urbanPoor","ea1991"
-0.122255158055095,0.0761776584819745,-1.60486894046531,0.112275987793041,"Aberdeen_5census_urbanPoor","popPerAcre1991"
0.460924843622006,0.223708485513435,2.06038158348859,0.0460776832836736,"Aberdeen_5census_urbanRich","xij1991"
